 1.9602514132918241e+003     8.8797929234331097e+000     1.9313292062894004e+003     1.0269677262823794e-003     1.0000000000000000e-003    -2.8922207002423647e+001     9.8669024664198685e+002    
 1.9147430558155277e+003     8.8561250630510120e+000     1.8858389828957486e+003     1.0515308737751882e-003     1.0232929922807535e-003    -2.8904072919779082e+001     9.6393183875380805e+002    
 1.8702713727398891e+003     8.8324426810054071e+000     1.8413858381013094e+003     1.0766963884998766e-003     1.0471285480508985e-003    -2.8885534638579657e+001     9.4169167383134049e+002    
 1.8268127835945611e+003     8.8087454589764711e+000     1.7979462000184155e+003     1.1024797227827143e-003     1.0715193052376049e-003    -2.8866583576145558e+001     9.1995795964090212e+002    
 1.7843442450238219e+003     8.7850330721416405e+000     1.7554970340364837e+003     1.1288967556729588e-003     1.0964781961431828e-003    -2.8847210987338258e+001     8.9871917246636599e+002    
 1.7428432385585993e+003     8.7613051890558875e+000     1.7140158305961791e+003     1.1559638060163024e-003     1.1220184543019607e-003    -2.8827407962420239e+001     8.7796405099872652e+002    
 1.7022877586820302e+003     8.7375614715477976e+000     1.6734805932570966e+003     1.1836976459795227e-003     1.1481536214968794e-003    -2.8807165424933601e+001     8.5768159036476220e+002    
 1.6626563011554256e+003     8.7138015746023214e+000     1.6338698270258251e+003     1.2121155150437032e-003     1.1748975549395256e-003    -2.8786474129600492e+001     8.3786103629165291e+002    
 1.6239278516155662e+003     8.6900251462490239e+000     1.5951625269553165e+003     1.2412351344840817e-003     1.2022644346174082e-003    -2.8765324660249689e+001     8.1849187940444074e+002    
 1.5860818744299272e+003     8.6662318274477581e+000     1.5573381670021552e+003     1.2710747223553538e-003     1.2302687708123760e-003    -2.8743707427772051e+001     7.9956384965332461e+002    
 1.5490983018059833e+003     8.6424212519741559e+000     1.5203766891378737e+003     1.3016530090020520e-003     1.2589254117941610e-003    -2.8721612668109628e+001     7.8106691086782985e+002    
 1.5129575231461411e+003     8.6185930463015659e+000     1.4842584927058610e+003     1.3329892531144171e-003     1.2882495516931269e-003    -2.8699030440280012e+001     7.6299125543495074e+002    
 1.4776403746539502e+003     8.5947468294941718e+000     1.4489644240295077e+003     1.3651032583510696e-003     1.3182567385563993e-003    -2.8675950624442521e+001     7.4532729909846034e+002    
 1.4431281291636064e+003     8.5708822130824522e+000     1.4144757662435968e+003     1.3980153905506329e-003     1.3489628825916449e-003    -2.8652362920009637e+001     7.2806567587662596e+002    
 1.4094024862076324e+003     8.5469988009466658e+000     1.3807742293638260e+003     1.4317465955554559e-003     1.3803842646028753e-003    -2.8628256843806412e+001     7.1119723309561994e+002    
 1.3764455623145902e+003     8.5230961892057060e+000     1.3478419405863051e+003     1.4663184176714823e-003     1.4125375446227440e-003    -2.8603621728285134e+001     6.9471302653601788e+002    
 1.3442398815258236e+003     8.4991739661038128e+000     1.3156614348060257e+003     1.5017530187893956e-003     1.4454397707459161e-003    -2.8578446719797967e+001     6.7860431568978152e+002    
 1.3127683661173648e+003     8.4752317118814862e+000     1.2842156453404307e+003     1.5380731981931752e-003     1.4791083881681951e-003    -2.8552720776934166e+001     6.6286255912522745e+002    
 1.2820143275501207e+003     8.4512689986712974e+000     1.2534878948811945e+003     1.5753024130833609e-003     1.5135612484361949e-003    -2.8526432668926191e+001     6.4747940995752538e+002    
 1.2519614576116498e+003     8.4272853903726705e+000     1.2234618866375206e+003     1.6134647998434157e-003     1.5488166189124668e-003    -2.8499570974129256e+001     6.3244671142230470e+002    
 1.2225938197725955e+003     8.4032804425469081e+000     1.1941216956940107e+003     1.6525851960788075e-003     1.5848931924610978e-003    -2.8472124078584784e+001     6.1775649255004464e+002    
 1.1938958407247674e+003     8.3792537022890166e+000     1.1654517605501017e+003     1.6926891634597391e-003     1.6218100973589133e-003    -2.8444080174665714e+001     6.0340096393893543e+002    
 1.1658523021261535e+003     8.3552047081228267e+000     1.1374368748663358e+003     1.7338030113996743e-003     1.6595869074375426e-003    -2.8415427259817761e+001     5.8937251362397330e+002    
 1.1384483325252884e+003     8.3311329898832405e+000     1.1100621793898893e+003     1.7759538216032380e-003     1.6982436524617252e-003    -2.8386153135399127e+001     5.7566370304010616e+002    
 1.1116693994724760e+003     8.3070380686043386e+000     1.0833131540668505e+003     1.8191694735185066e-003     1.7378008287493550e-003    -2.8356245405625486e+001     5.6226726307726972e+002    
 1.0855013018082475e+003     8.2829194564044464e+000     1.0571756103316195e+003     1.8634786707301613e-003     1.7782794100389011e-003    -2.8325691476627981e+001     5.4917609022523982e+002    
 1.0599301621311797e+003     8.2587766563792560e+000     1.0316356835755469e+003     1.9089109683315649e-003     1.8197008586099603e-003    -2.8294478555632850e+001     5.3638324280624659e+002    
 1.0349424194338662e+003     8.2346091624905799e+000     1.0066798257835991e+003     1.9554968013154247e-003     1.8620871366628428e-003    -2.8262593650267149e+001     5.2388193729334694e+002    
 1.0105248219078461e+003     8.2104164594591520e+000     9.8229479833984499e+002     2.0032675140244402e-003     1.9054607179632211e-003    -2.8230023568001116e+001     5.1166554471261384e+002    
 9.8666441991145746e+002     8.1861980226576545e+000     9.5846766499572288e+002     2.0522553907050697e-003     1.9498445997580176e-003    -2.8196754915734573e+001     4.9972758712721594e+002    
 9.6334855909812063e+002     8.1619533180064163e+000     9.3518578499858518e+002     2.1024936872094157e-003     1.9952623149688503e-003    -2.8162774099535454e+001     4.8806173420154704e+002    
 9.4056487370249476e+002     8.1376818018745070e+000     9.1243680637795592e+002     2.1540166638922033e-003     2.0417379446694981e-003    -2.8128067324538847e+001     4.7666179984355040e+002    
 9.1830127997562829e+002     8.1133829209754857e+000     8.9020865938061081e+002     2.2068596197517354e-003     2.0892961308540065e-003    -2.8092620595017479e+001     4.6552173892348492e+002    
 8.9654596977434926e+002     8.0890561122759799e+000     8.6848955005971879e+002     2.2610589278659419e-003     2.1379620895021975e-003    -2.8056419714630465e+001     4.5463564406736720e+002    
 8.7528740428945548e+002     8.0647008028919345e+000     8.4726795400259391e+002     2.3166520721767708e-003     2.1877616239495161e-003    -2.8019450286861570e+001     4.4399774252340882e+002    
